suite,case,order_tag,modules,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc, ,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,  ,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
combo_linearity,combo_065_s5,single,mix_b128_ld1_lin_p1_lp1_r1000,530106738,2085064014,8004982,2266,265039151,1034,265039151,42,1035,609,825,14,141033897,141,141048107,76,1918,1003,101,5,347,59,3.9333,,0.0000,0.0000,0.5884,0.0170,0.0000,0.0000,0.5229,0.0495,0.1700,,3.8392,0.0011,127.1132,0.0005,127.1132,0.0000,0.0005,0.0003,0.0004,0.0000,67.6401,0.0001,67.6469,0.0000,0.0009,0.0005,0.0000,0.0000,0.0002,0.0000
combo_linearity,combo_065_s5,canonical,mix_b128_ld4_lin_p1_lp1_r1000+mix_b64_ld4_indir_p524288_lp1_r1000+mix_b128_ld7_pshuf_p128_lp1_r1000+mix_b64_ld1_pshuf_p512_lp4_r1000+mix_b128_ld1_lin_p1_lp1_r1000,96755862477,8377077073,40013193,7476,1077295744,283693,1077295744,877,283949,43429,1472,870,1923122531,1158350963,3120090471,1166335814,3733888749,1312270599,1166625813,5279939,1312088961,530401071,0.0866,,0.0003,0.0000,0.1529,0.5910,0.6023,0.3738,0.3514,0.0045,0.4042,,4.7765,0.0009,128.6004,0.0339,128.6004,0.0001,0.0339,0.0052,0.0002,0.0001,229.5696,138.2763,372.4557,139.2294,445.7269,156.6502,139.2641,0.6303,156.6285,63.3158
combo_linearity,combo_065_s5,shuffle_mixslot4_mix_s4096_l1_mpshuf_p512_lp4_r1000_mixslot6_mix_s8192_l1_mlin_p1_lp1_r1000_mixslot2_mix_s4096_l4_mindir_p524288_lp1_r1000_mixslot1_mix_s8192_l4_mlin_p1_lp1_r1000_mixslot3_mix_s8192_l7_mpshuf_p128_lp1_r1000,mix_b64_ld1_pshuf_p512_lp4_r1000+mix_b128_ld1_lin_p1_lp1_r1000+mix_b64_ld4_indir_p524288_lp1_r1000+mix_b128_ld4_lin_p1_lp1_r1000+mix_b128_ld7_pshuf_p128_lp1_r1000,98523649524,8377077143,40013202,13614,1076925989,300856,1076925989,847,300969,45562,1204,841,1923541664,1154620346,3121517524,1166664752,3720445617,1305775099,1166954902,4565888,1305581769,530661841,0.0850,,0.0003,0.0000,0.1514,0.6985,0.6003,0.3737,0.3510,0.0039,0.4065,,4.7765,0.0016,128.5563,0.0359,128.5563,0.0001,0.0359,0.0054,0.0001,0.0001,229.6197,137.8309,372.6261,139.2687,444.1222,155.8748,139.3033,0.5450,155.8517,63.3469
combo_linearity,combo_065_s5,sum,mix_b128_ld4_lin_p1_lp1_r1000+mix_b64_ld4_indir_p524288_lp1_r1000+mix_b128_ld7_pshuf_p128_lp1_r1000+mix_b64_ld1_pshuf_p512_lp4_r1000+mix_b128_ld1_lin_p1_lp1_r1000,90485659171,8377320746,40025002,12314,1075231362,42334,1075231362,479,42432,5037,1765,365,1923171275,1149431075,3121217636,1166822055,3637512808,1224314930,1167075062,2756767,1224195729,536223730,0.0926,,0.0000,0.0000,0.1187,0.2068,0.5977,0.3738,0.3366,0.0024,0.4380,,4.7778,0.0015,128.3503,0.0051,128.3503,0.0001,0.0051,0.0006,0.0002,0.0000,229.5688,137.2075,372.5795,139.2834,434.2096,146.1464,139.3136,0.3291,146.1321,64.0090
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_066_s5,single,mix_b128_ld4_xpage_p524288_lp4_r1000,129184304313,2085065076,8005194,3009,270681420,97053,270681420,470,97304,5578,531,464,526869370,512992489,1042265284,499303833,2066010932,1060442143,499599489,4465388,1060174564,1052159914,0.0161,,0.0004,0.0000,0.0573,0.8738,0.9737,0.4791,0.5133,0.0089,0.9924,,3.8393,0.0014,129.8192,0.0465,129.8192,0.0002,0.0467,0.0027,0.0003,0.0002,252.6873,246.0319,499.8718,239.4668,990.8616,508.5895,239.6086,2.1416,508.4611,504.6173
combo_linearity,combo_066_s5,single,mix_b128_ld7_xpage_p512_lp4_r1000,39620409235,2085065123,8005199,3188,265481353,29067,265481353,49,29118,2120,99,30,909367574,897078892,1812347329,898265369,3547037754,1795291734,898288561,345,1795269183,14569173,0.0526,,0.0001,0.0000,0.0728,0.3030,0.9865,0.4956,0.5061,0.0000,0.0081,,3.8393,0.0015,127.3252,0.0139,127.3252,0.0000,0.0140,0.0010,0.0000,0.0000,436.1339,430.2402,869.2042,430.8093,1701.1640,861.0243,430.8204,0.0002,861.0135,6.9874
combo_linearity,combo_066_s5,single,mix_b64_ld4_indir_p524288_lp4_r1000,65367757339,1061065073,8005193,2474,141553448,21665,141553448,328,21717,3398,432,323,270639381,256975555,535791589,251086407,1032347637,519110207,251354179,2778552,518637244,510349562,0.0162,,0.0002,0.0000,0.1565,0.7477,0.9495,0.4686,0.5028,0.0111,0.9840,,7.5445,0.0023,133.4069,0.0204,133.4069,0.0003,0.0205,0.0032,0.0004,0.0003,255.0639,242.1864,504.9564,236.6362,972.9353,489.2350,236.8886,2.6186,488.7893,480.9786
combo_linearity,combo_066_s5,single,mix_b128_ld4_xpage_p512_lp4_r1000,22983949366,2085064018,8004976,2349,267726267,17528,267726267,52,17612,2045,102,26,525907272,507254770,1048635825,514305446,2178212606,1042533805,514382332,254,1042514355,11313604,0.0907,,0.0001,0.0000,0.1161,0.2549,0.9645,0.4905,0.4786,0.0000,0.0109,,3.8392,0.0011,128.4019,0.0084,128.4019,0.0000,0.0084,0.0010,0.0000,0.0000,252.2260,243.2802,502.9274,246.6617,1044.6742,500.0009,246.6986,0.0001,499.9915,5.4260
combo_linearity,combo_066_s5,single,mix_b64_ld14_pshuf_p512_lp4_r1000,30893103413,1061065096,8005195,3249,138343030,10740,138343030,53,10753,5127,93,25,910628733,289357963,1231857977,226323668,3535160117,1543676976,226341299,304,1543490208,27137103,0.0343,,0.0001,0.0000,0.4768,0.2688,0.3178,0.1837,0.4367,0.0000,0.0176,,7.5445,0.0031,130.3813,0.0101,130.3813,0.0000,0.0101,0.0048,0.0001,0.0000,858.2214,272.7052,1160.9636,213.2986,3331.7090,1454.8372,213.3152,0.0003,1454.6612,25.5753
combo_linearity,combo_066_s5,canonical,mix_b128_ld4_xpage_p524288_lp4_r1000+mix_b128_ld7_xpage_p512_lp4_r1000+mix_b64_ld4_indir_p524288_lp4_r1000+mix_b128_ld4_xpage_p512_lp4_r1000+mix_b64_ld14_pshuf_p512_lp4_r1000,289998056115,8377077388,40013246,13996,1085033777,597662,1085033777,2004,597903,83560,2952,1998,3143143534,2466160550,5677882839,2389221519,12233092005,6015692436,2389974391,13144787,6014273248,1974631205,0.0289,,0.0006,0.0000,0.1398,0.6768,0.7846,0.4208,0.4918,0.0055,0.3283,,4.7765,0.0017,129.5241,0.0713,129.5241,0.0002,0.0714,0.0100,0.0004,0.0002,375.2077,294.3939,677.7880,285.2094,1460.3055,718.1135,285.2993,1.5691,717.9441,235.7184
combo_linearity,combo_066_s5,shuffle_mixslot3_mix_s8192_l7_mxpage_p512_lp4_r1000_mixslot4_mix_s4096_l4_mindir_p524288_lp4_r1000_mixslot5_mix_s8192_l4_mxpage_p512_lp4_r1000_mixslot6_mix_s4096_l14_mpshuf_p512_lp4_r1000_mixslot0_mix_s8192_l4_mxpage_p524288_lp4_r1000,mix_b128_ld7_xpage_p512_lp4_r1000+mix_b64_ld4_indir_p524288_lp4_r1000+mix_b128_ld4_xpage_p512_lp4_r1000+mix_b64_ld14_pshuf_p512_lp4_r1000+mix_b128_ld4_xpage_p524288_lp4_r1000,289713361140,8377077388,40013246,12539,1085173167,596000,1085173167,2140,596247,83552,2297,2135,3143140074,2469402847,5678680514,2389214231,12174209549,5941283649,2389971472,13641505,5939913830,1916488062,0.0289,,0.0005,0.0000,0.1401,0.9295,0.7856,0.4207,0.4880,0.0057,0.3226,,4.7765,0.0015,129.5408,0.0711,129.5408,0.0003,0.0712,0.0100,0.0003,0.0003,375.2072,294.7810,677.8833,285.2086,1453.2765,709.2311,285.2990,1.6284,709.0676,228.7776
combo_linearity,combo_066_s5,sum,mix_b128_ld4_xpage_p524288_lp4_r1000+mix_b128_ld7_xpage_p512_lp4_r1000+mix_b64_ld4_indir_p524288_lp4_r1000+mix_b128_ld4_xpage_p512_lp4_r1000+mix_b64_ld14_pshuf_p512_lp4_r1000,288049523666,8377324386,40025757,14269,1083785518,176053,1083785518,952,176504,18268,1257,868,3143412330,2463659669,5670898004,2389284723,12358769046,5961054865,2389965860,7244843,5960085554,1615529356,0.0291,,0.0002,0.0000,0.1035,0.6905,0.7838,0.4213,0.4823,0.0030,0.2711,,4.7779,0.0017,129.3713,0.0210,129.3713,0.0001,0.0211,0.0022,0.0002,0.0001,375.2287,294.0867,676.9343,285.2086,1475.2645,711.5703,285.2899,0.8648,711.4546,192.8455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_067_s5,single,mix_b64_ld14_indir_p512_lp4_r1000,40168809167,1061065069,8005191,3315,140135377,13078,140135377,51,13089,1475,91,31,910999410,890664051,1770724966,851449081,3429328222,1647620559,851540288,271,1647550462,7357420,0.0264,,0.0001,0.0000,0.1127,0.3407,0.9777,0.4808,0.4804,0.0000,0.0045,,7.5445,0.0031,132.0705,0.0123,132.0705,0.0000,0.0123,0.0014,0.0001,0.0000,858.5707,839.4057,1668.8185,802.4476,3231.9679,1552.7988,802.5335,0.0003,1552.7327,6.9340
combo_linearity,combo_067_s5,single,mix_b128_ld2_pshuf_p128_lp1_r1000,7428053354,2085063801,8004920,2081,265736101,7026,265736101,45,7030,766,126,16,269056954,240141295,533458427,258000131,717801790,178585048,258433565,35,178583607,1700,0.2807,,0.0000,0.0000,0.1090,0.1270,0.8925,0.4836,0.2488,0.0000,0.0000,,3.8392,0.0010,127.4475,0.0034,127.4475,0.0000,0.0034,0.0004,0.0001,0.0000,129.0402,115.1722,255.8475,123.7373,344.2589,85.6497,123.9452,0.0000,85.6490,0.0008
combo_linearity,combo_067_s5,single,mix_b128_ld7_xpage_p512_lp1_r1000,37592965655,2085065123,8005199,3372,265358814,27916,265358814,48,27945,1481,100,24,909363533,896041509,1812344258,898267585,3538987457,1791774321,898290525,302,1791759339,139809,0.0555,,0.0001,0.0000,0.0530,0.2400,0.9854,0.4956,0.5063,0.0000,0.0001,,3.8393,0.0016,127.2664,0.0134,127.2664,0.0000,0.0134,0.0007,0.0000,0.0000,436.1320,429.7427,869.2027,430.8103,1697.3031,859.3373,430.8213,0.0001,859.3302,0.0671
combo_linearity,combo_067_s5,single,mix_b128_ld4_pshuf_p524288_lp1_r1000,21809028008,2085064018,8004976,3104,267422177,23472,267422177,212,23510,1483,541,208,525716029,96040401,529811599,1574059,2249077543,928364459,1582857,959500,927861796,845900917,0.0956,,0.0001,0.0000,0.0631,0.3845,0.1827,0.0030,0.4128,0.6062,0.9117,,3.8392,0.0015,128.2561,0.0113,128.2561,0.0001,0.0113,0.0007,0.0003,0.0001,252.1342,46.0611,254.0985,0.7549,1078.6611,445.2451,0.7591,0.4602,445.0040,405.6954
combo_linearity,combo_067_s5,single,mix_b128_ld14_pshuf_p524288_lp1_r1000,74257811434,2085065022,8005186,3362,267793159,56872,267793159,369,56933,3164,635,368,1806961391,338941342,1819496312,5490637,7571701690,3105977166,5508189,3328049,3104161236,2830931319,0.0281,,0.0002,0.0000,0.0556,0.5795,0.1876,0.0030,0.4102,0.6042,0.9120,,3.8393,0.0016,128.4340,0.0273,128.4340,0.0002,0.0273,0.0015,0.0003,0.0002,866.6211,162.5567,872.6329,2.6333,3631.3984,1489.6308,2.6417,1.5961,1488.7599,1357.7185
combo_linearity,combo_067_s5,canonical,mix_b64_ld14_indir_p512_lp4_r1000+mix_b128_ld2_pshuf_p128_lp1_r1000+mix_b128_ld7_xpage_p512_lp1_r1000+mix_b128_ld4_pshuf_p524288_lp1_r1000+mix_b128_ld14_pshuf_p524288_lp1_r1000,204341332518,9401077133,40013208,13955,1208154899,582610,1208154899,1880,582709,62125,2721,1876,4423390063,2465417868,6471984720,2015653935,17505843366,7683376152,2016273395,6952881,7680857336,3711675469,0.0460,,0.0005,0.0000,0.1066,0.6895,0.5574,0.3114,0.4389,0.0034,0.4832,,4.2562,0.0015,128.5124,0.0620,128.5124,0.0002,0.0620,0.0066,0.0003,0.0002,470.5195,262.2484,688.4301,214.4067,1862.1104,817.2868,214.4726,0.7396,817.0189,394.8139
combo_linearity,combo_067_s5,shuffle_mixslot2_mix_s8192_l2_mpshuf_p128_lp1_r1000_mixslot4_mix_s8192_l4_mpshuf_p524288_lp1_r1000_mixslot1_mix_s4096_l14_mindir_p512_lp4_r1000_mixslot6_mix_s8192_l14_mpshuf_p524288_lp1_r1000_mixslot3_mix_s8192_l7_mxpage_p512_lp1_r1000,mix_b128_ld2_pshuf_p128_lp1_r1000+mix_b128_ld4_pshuf_p524288_lp1_r1000+mix_b64_ld14_indir_p512_lp4_r1000+mix_b128_ld14_pshuf_p524288_lp1_r1000+mix_b128_ld7_xpage_p512_lp1_r1000,205658543132,9401077096,40013205,14879,1207520856,552661,1207520856,1879,553589,52664,2805,1871,4423212379,2467626514,6469832619,2015695424,17512845399,7692744359,2015874869,6962718,7690314319,3712114468,0.0457,,0.0005,0.0000,0.0951,0.6670,0.5579,0.3116,0.4393,0.0035,0.4827,,4.2562,0.0016,128.4449,0.0588,128.4449,0.0002,0.0589,0.0056,0.0003,0.0002,470.5006,262.4834,688.2012,214.4111,1862.8552,818.2833,214.4302,0.7406,818.0248,394.8605
combo_linearity,combo_067_s5,sum,mix_b64_ld14_indir_p512_lp4_r1000+mix_b128_ld2_pshuf_p128_lp1_r1000+mix_b128_ld7_xpage_p512_lp1_r1000+mix_b128_ld4_pshuf_p524288_lp1_r1000+mix_b128_ld14_pshuf_p524288_lp1_r1000,181256667618,9401323033,40025472,15234,1206445628,128364,1206445628,725,128507,8369,1493,647,4422097317,2461828598,6465835562,2014781493,17506896702,7652321553,2015355424,4288157,7649916440,3684331165,0.0519,,0.0001,0.0000,0.0651,0.4334,0.5567,0.3116,0.4371,0.0021,0.4816,,4.2574,0.0016,128.3272,0.0137,128.3272,0.0001,0.0137,0.0009,0.0002,0.0001,470.3697,261.8598,687.7580,214.3083,1862.1737,813.9622,214.3693,0.4561,813.7064,391.8950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_068_s6,single,mix_b128_ld1_indir_p1_lp4_r1000,530120910,2085064023,8004983,2259,266044465,1060,266044465,44,1060,627,88,12,141033581,153,141047273,72,1602,860,95,3,254,50,3.9332,,0.0000,0.0000,0.5915,0.1364,0.0000,0.0000,0.5368,0.0316,0.1969,,3.8392,0.0011,127.5953,0.0005,127.5953,0.0000,0.0005,0.0003,0.0000,0.0000,67.6399,0.0001,67.6465,0.0000,0.0008,0.0004,0.0000,0.0000,0.0001,0.0000
combo_linearity,combo_068_s6,single,mix_b64_ld14_pshuf_p1_lp4_r1000,3602145944,1061063801,8004920,2532,138058465,1773,138058465,44,1778,538,310,14,909036637,179,909082008,97,2697,803,117,9,272,37,0.2946,,0.0000,0.0000,0.3026,0.0452,0.0000,0.0000,0.2977,0.0769,0.1360,,7.5442,0.0024,130.1133,0.0017,130.1133,0.0000,0.0017,0.0005,0.0003,0.0000,856.7219,0.0002,856.7647,0.0001,0.0025,0.0008,0.0001,0.0000,0.0003,0.0000
combo_linearity,combo_068_s6,single,mix_b64_ld2_lin_p524288_lp1_r1000,5485728895,1061063795,8004922,2319,137504776,2469,137504776,60,2474,658,246,54,141192516,24328407,142343871,394597,563166194,231369626,395405,237679,231227134,210918026,0.1934,,0.0000,0.0000,0.2660,0.2195,0.1723,0.0028,0.4108,0.6011,0.9122,,7.5442,0.0022,129.5914,0.0023,129.5914,0.0001,0.0023,0.0006,0.0002,0.0001,133.0669,22.9283,134.1520,0.3719,530.7562,218.0544,0.3726,0.2240,217.9201,198.7798
combo_linearity,combo_068_s6,single,mix_b64_ld4_xpage_p512_lp4_r1000,11868623786,1061063795,8004922,2221,138164114,4493,138164114,45,4501,868,380,29,269657528,255777607,536079353,258446952,1053827449,532690680,258519816,169,532680724,10787755,0.0894,,0.0000,0.0000,0.1928,0.0763,0.9485,0.4821,0.5055,0.0000,0.0203,,7.5442,0.0021,130.2128,0.0042,130.2128,0.0000,0.0042,0.0008,0.0004,0.0000,254.1388,241.0577,505.2282,243.5734,993.1801,502.0345,243.6421,0.0002,502.0252,10.1669
combo_linearity,combo_068_s6,single,mix_b64_ld14_pshuf_p1_lp1_r1000,3602130746,1061063786,8004921,2576,138060024,1974,138060024,55,1980,582,152,32,909036690,175,909082137,104,2511,815,133,3,274,74,0.2946,,0.0000,0.0000,0.2939,0.2105,0.0000,0.0000,0.3246,0.0226,0.2701,,7.5442,0.0024,130.1147,0.0019,130.1147,0.0001,0.0019,0.0005,0.0001,0.0000,856.7220,0.0002,856.7648,0.0001,0.0024,0.0008,0.0001,0.0000,0.0003,0.0001
combo_linearity,combo_068_s6,single,mix_b128_ld7_pshuf_p128_lp4_r1000,17760193040,2085063795,8004922,3354,265973359,14142,265973359,47,14175,872,147,17,910025795,306110637,1242524997,226182711,2951328652,458756197,226253638,20,458728528,1680033,0.1174,,0.0001,0.0000,0.0615,0.1156,0.3364,0.1820,0.1554,0.0000,0.0037,,3.8392,0.0016,127.5613,0.0068,127.5613,0.0000,0.0068,0.0004,0.0001,0.0000,436.4499,146.8112,595.9170,108.4776,1415.4620,220.0202,108.5116,0.0000,220.0070,0.8057
combo_linearity,combo_068_s6,canonical,mix_b128_ld1_indir_p1_lp4_r1000+mix_b64_ld14_pshuf_p1_lp4_r1000+mix_b64_ld2_lin_p524288_lp1_r1000+mix_b64_ld4_xpage_p512_lp4_r1000+mix_b64_ld14_pshuf_p1_lp1_r1000+mix_b128_ld7_pshuf_p128_lp4_r1000,50973367226,8414080049,48015190,14186,1087016242,243975,1087016242,619,244057,31719,1595,613,3279937234,602025910,3873405713,485126093,4534819253,1200287721,485237254,700952,1200023739,280300503,0.1651,,0.0002,0.0000,0.1300,0.3843,0.1835,0.1252,0.2647,0.0014,0.2336,,5.7065,0.0017,129.1901,0.0290,129.1901,0.0001,0.0290,0.0038,0.0002,0.0001,389.8153,71.5498,460.3481,57.6565,538.9560,142.6523,57.6697,0.0833,142.6209,33.3133
combo_linearity,combo_068_s6,shuffle_mixslot1_mix_s4096_l14_mpshuf_p1_lp4_r1000_mixslot0_mix_s8192_l1_mindir_p1_lp4_r1000_mixslot5_mix_s4096_l14_mpshuf_p1_lp1_r1000_mixslot3_mix_s4096_l4_mxpage_p512_lp4_r1000_mixslot6_mix_s8192_l7_mpshuf_p128_lp4_r1000_mixslot2_mix_s4096_l2_mlin_p524288_lp1_r1000,mix_b64_ld14_pshuf_p1_lp4_r1000+mix_b128_ld1_indir_p1_lp4_r1000+mix_b64_ld14_pshuf_p1_lp1_r1000+mix_b64_ld4_xpage_p512_lp4_r1000+mix_b128_ld7_pshuf_p128_lp4_r1000+mix_b64_ld2_lin_p524288_lp1_r1000,46764895719,8414079974,48015180,14505,1086837788,218960,1086837788,606,219059,33026,1147,602,3279936604,560742345,3898906728,485133243,5343581799,1400387679,485267594,693408,1400034508,409945183,0.1799,,0.0002,0.0000,0.1508,0.5248,0.1710,0.1244,0.2621,0.0014,0.2928,,5.7065,0.0017,129.1689,0.0260,129.1689,0.0001,0.0260,0.0039,0.0001,0.0001,389.8152,66.6433,463.3789,57.6573,635.0762,166.4338,57.6733,0.0824,166.3919,48.7213
combo_linearity,combo_068_s6,sum,mix_b128_ld1_indir_p1_lp4_r1000+mix_b64_ld14_pshuf_p1_lp4_r1000+mix_b64_ld2_lin_p524288_lp1_r1000+mix_b64_ld4_xpage_p512_lp4_r1000+mix_b64_ld14_pshuf_p1_lp1_r1000+mix_b128_ld7_pshuf_p128_lp4_r1000,42848943321,8414382995,48029590,15261,1083805203,25911,1083805203,295,25968,4145,1323,158,3279982747,586217158,3880159639,485024533,4568329105,1222818981,485169204,237883,1222637186,223385975,0.1964,,0.0000,0.0000,0.1596,0.1194,0.1787,0.1250,0.2677,0.0005,0.1827,,5.7080,0.0018,128.8039,0.0031,128.8039,0.0000,0.0031,0.0005,0.0002,0.0000,389.8067,69.6685,461.1342,57.6423,542.9191,145.3249,57.6595,0.0283,145.3032,26.5481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity,combo_069_s6,single,mix_b64_ld14_pshuf_p512_lp4_r1000,30377382727,1061065096,8005195,3200,139566616,10513,139566616,47,10521,4689,105,25,910683694,293720438,1241701936,226334840,3544955773,1548748274,226348184,284,1548563850,21634670,0.0349,,0.0001,0.0000,0.4457,0.2381,0.3225,0.1823,0.4369,0.0000,0.0140,,7.5445,0.0030,131.5345,0.0099,131.5345,0.0000,0.0099,0.0044,0.0001,0.0000,858.2732,276.8166,1170.2411,213.3091,3340.9409,1459.6166,213.3217,0.0003,1459.4428,20.3896
combo_linearity,combo_069_s6,single,mix_b128_ld4_indir_p524288_lp4_r1000,130503812927,2085065022,8005186,3275,271205924,98660,271205924,469,98889,6621,541,464,527083293,513995146,1042761443,499304995,2063253607,1037487451,499646202,4437065,1036913131,1019781091,0.0160,,0.0004,0.0000,0.0670,0.8577,0.9752,0.4788,0.5028,0.0089,0.9835,,3.8393,0.0016,130.0707,0.0473,130.0707,0.0002,0.0474,0.0032,0.0003,0.0002,252.7899,246.5128,500.1098,239.4673,989.5392,497.5804,239.6310,2.1280,497.3049,489.0884
combo_linearity,combo_069_s6,single,mix_b64_ld14_indir_p512_lp4_r1000,37656044577,1061065072,8005192,3108,138841565,12325,138841565,48,12347,1484,115,24,910971153,892785495,1777310540,856054677,3438733085,1656771699,856179642,299,1656707144,9068677,0.0282,,0.0001,0.0000,0.1202,0.2087,0.9800,0.4817,0.4818,0.0000,0.0055,,7.5445,0.0029,130.8511,0.0116,130.8511,0.0000,0.0116,0.0014,0.0001,0.0000,858.5441,841.4050,1675.0250,806.7881,3240.8315,1561.4233,806.9059,0.0003,1561.3624,8.5468
combo_linearity,combo_069_s6,single,mix_b64_ld14_lin_p524288_lp4_r1000,90387956844,1061065116,8005198,3470,140144728,29370,140144728,340,29440,5209,517,335,910764292,209066279,914015732,705449,3480600533,2027001592,724426,457600,2026446689,1937234451,0.0117,,0.0002,0.0000,0.1769,0.6480,0.2296,0.0008,0.5824,0.6317,0.9560,,7.5445,0.0033,132.0793,0.0277,132.0793,0.0003,0.0277,0.0049,0.0005,0.0003,858.3491,197.0344,861.4134,0.6648,3280.2893,1910.3461,0.6827,0.4313,1909.8231,1825.7451
combo_linearity,combo_069_s6,single,mix_b128_ld2_lin_p128_lp1_r1000,6280661718,2085063801,8004920,2834,266108409,5730,266108409,46,5747,776,92,15,269063150,244749769,533423592,258000125,727589158,188396863,258347142,17,188395785,747,0.3320,,0.0000,0.0000,0.1350,0.1630,0.9096,0.4837,0.2589,0.0000,0.0000,,3.8392,0.0014,127.6260,0.0027,127.6260,0.0000,0.0028,0.0004,0.0000,0.0000,129.0431,117.3824,255.8308,123.7373,348.9529,90.3554,123.9037,0.0000,90.3549,0.0004
combo_linearity,combo_069_s6,single,mix_b64_ld2_indir_p512_lp1_r1000,5548918753,1061063795,8004922,2694,137121789,2550,137121789,53,2559,668,168,19,141074943,127415154,276929306,130021804,514543596,257660762,130035658,189,257657636,1333001,0.1912,,0.0000,0.0000,0.2610,0.1131,0.9032,0.4695,0.5008,0.0000,0.0052,,7.5442,0.0025,129.2305,0.0024,129.2305,0.0000,0.0024,0.0006,0.0002,0.0000,132.9561,120.0825,260.9921,122.5391,484.9318,242.8325,122.5522,0.0002,242.8295,1.2563
combo_linearity,combo_069_s6,canonical,mix_b64_ld14_pshuf_p512_lp4_r1000+mix_b128_ld4_indir_p524288_lp4_r1000+mix_b64_ld14_indir_p512_lp4_r1000+mix_b64_ld14_lin_p524288_lp4_r1000+mix_b128_ld2_lin_p128_lp1_r1000+mix_b64_ld2_indir_p512_lp1_r1000,312432144359,8414080306,48015235,19155,1095772163,598829,1095772163,2083,599300,110999,2768,2076,3669326279,2272936680,5786604551,1969850310,14061870100,7035352104,1970493147,9092738,7033363009,3543313216,0.0269,,0.0005,0.0000,0.1852,0.7500,0.6194,0.3404,0.5003,0.0046,0.5038,,5.7065,0.0023,130.2308,0.0712,130.2308,0.0002,0.0712,0.0132,0.0003,0.0002,436.0936,270.1349,687.7287,234.1136,1671.2308,836.1404,234.1900,1.0807,835.9040,421.1171
combo_linearity,combo_069_s6,shuffle_mixslot6_mix_s4096_l2_mindir_p512_lp1_r1000_mixslot3_mix_s4096_l14_mlin_p524288_lp4_r1000_mixslot0_mix_s4096_l14_mpshuf_p512_lp4_r1000_mixslot2_mix_s4096_l14_mindir_p512_lp4_r1000_mixslot1_mix_s8192_l4_mindir_p524288_lp4_r1000_mixslot4_mix_s8192_l2_mlin_p128_lp1_r1000,mix_b64_ld2_indir_p512_lp1_r1000+mix_b64_ld14_lin_p524288_lp4_r1000+mix_b64_ld14_pshuf_p512_lp4_r1000+mix_b64_ld14_indir_p512_lp4_r1000+mix_b128_ld4_indir_p524288_lp4_r1000+mix_b128_ld2_lin_p128_lp1_r1000,316153917844,8414080328,48015238,19153,1094500863,570344,1094500863,2087,571489,101456,2792,2083,3672668691,2272087103,5793112722,1970085716,14190742552,7167942609,1970727822,9051748,7165930733,3677588110,0.0266,,0.0005,0.0000,0.1775,0.7461,0.6186,0.3401,0.5051,0.0046,0.5132,,5.7065,0.0023,130.0797,0.0678,130.0797,0.0002,0.0679,0.0121,0.0003,0.0002,436.4908,270.0339,688.5022,234.1415,1686.5471,851.8985,234.2179,1.0758,851.6594,437.0755
combo_linearity,combo_069_s6,sum,mix_b64_ld14_pshuf_p512_lp4_r1000+mix_b128_ld4_indir_p524288_lp4_r1000+mix_b64_ld14_indir_p512_lp4_r1000+mix_b64_ld14_lin_p524288_lp4_r1000+mix_b128_ld2_lin_p128_lp1_r1000+mix_b64_ld2_indir_p512_lp1_r1000,300754777546,8414387902,48030613,18581,1092989031,159148,1092989031,1003,159503,19447,1538,882,3669640525,2281732281,5786142549,1970421890,13769675752,6716066641,1971281254,4895454,6714684235,2989052637,0.0280,,0.0001,0.0000,0.1219,0.5735,0.6218,0.3405,0.4877,0.0025,0.4452,,5.7082,0.0022,129.8953,0.0189,129.8953,0.0001,0.0190,0.0023,0.0002,0.0001,436.1150,271.1703,687.6487,234.1729,1636.4441,798.1646,234.2751,0.5818,798.0003,355.2311
