suite,case,order_tag,modules,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc, ,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,  ,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
combo_linearity_safe,combo_015_s2,sum,cold_b64_d4_bitrev_lstr_p512_np1_l1_sl3+fetch_b64_d1_bp0_s16_r100_pstr_p512_np4_l4_sp33,261724296,33101991,3022805,726090,13001598,1669,13001598,96,1666,1307,193,67,7490997,3162736,12888188,3275926,13731212,6649191,3290413,602,6647625,124567,0.1265,,0.0001,0.0000,0.7845,0.3472,0.4222,0.2542,0.4842,0.0002,0.0187,,91.3179,21.9349,392.7739,0.0504,392.7739,0.0029,0.0503,0.0395,0.0058,0.0020,226.3005,95.5452,389.3478,98.9646,414.8153,200.8698,99.4023,0.0182,200.8225,3.7631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_016_s2,single,cold_b128_d4_bitrev_rand_p512_np1_l1,105431077,25590994,1991401,290642,6988593,1342,6988593,55,1341,820,111,45,2976986,1263969,4386234,1303867,5497271,2717480,1303899,503,2716527,27562,0.2427,,0.0002,0.0000,0.6115,0.4054,0.4246,0.2973,0.4943,0.0004,0.0101,,77.8165,11.3572,273.0880,0.0524,273.0880,0.0021,0.0524,0.0320,0.0043,0.0018,116.3294,49.3912,171.3976,50.9502,214.8127,106.1889,50.9515,0.0197,106.1517,1.0770
combo_linearity_safe,combo_016_s2,single,itlb_f64_l1_r100_pstr_p512_np1_l1_sp17,60027793,11290988,731403,474,1490733,1523184,1490733,660070,1523184,77583,660112,44,775525,638846,1524057,665154,3538905,1354893,665191,637,1296896,12272,0.1881,,1.0218,0.4428,0.0509,0.0001,0.8238,0.4364,0.3829,0.0010,0.0095,,64.7776,0.0420,132.0286,134.9026,132.0286,58.4599,134.9026,6.8712,58.4636,0.0039,68.6853,56.5802,134.9800,58.9102,313.4274,119.9977,58.9134,0.0564,114.8612,1.0869
combo_linearity_safe,combo_016_s2,canonical,cold_b128_d4_bitrev_rand_p512_np1_l1+itlb_f64_l1_r100_pstr_p512_np1_l1_sp17,163424429,36871297,2721604,290836,8516980,1216221,8516980,660556,1216219,202347,660802,4921,3747364,1903509,5933809,1978521,9362348,4202392,1980259,22812,3970460,34697,0.2256,,0.1428,0.0776,0.1664,0.0074,0.5080,0.3334,0.4489,0.0115,0.0087,,73.8136,7.8879,230.9921,32.9856,230.9921,17.9152,32.9855,5.4879,17.9219,0.1335,101.6336,51.6258,160.9330,53.6602,253.9197,113.9746,53.7073,0.6187,107.6843,0.9410
combo_linearity_safe,combo_016_s2,shuffle_itlb_f64_pstrd_p512_np1_l1_r100_sp17_main_b128_rand_p512_np1_l1_r100,itlb_f64_l1_r100_pstr_p512_np1_l1_sp17+cold_b128_d4_bitrev_rand_p512_np1_l1,175340293,36871303,2721602,291029,8508307,1071246,8508307,660549,1071246,124406,660667,4814,3747799,1906424,6018196,2001056,9040305,4179731,2002338,21981,4090256,47642,0.2103,,0.1259,0.0776,0.1161,0.0073,0.5087,0.3325,0.4623,0.0110,0.0116,,73.8136,7.8931,230.7569,29.0537,230.7569,17.9150,29.0537,3.3741,17.9182,0.1306,101.6454,51.7048,163.2217,54.2714,245.1854,113.3600,54.3061,0.5962,110.9333,1.2921
combo_linearity_safe,combo_016_s2,sum,cold_b128_d4_bitrev_rand_p512_np1_l1+itlb_f64_l1_r100_pstr_p512_np1_l1_sp17,165458870,36881982,2722804,291116,8479326,1524526,8479326,660125,1524525,78403,660223,89,3752511,1902815,5910291,1969021,9036176,4072373,1969090,1140,4013423,39834,0.2229,,0.1798,0.0779,0.0514,0.0001,0.5071,0.3332,0.4507,0.0006,0.0099,,73.8248,7.8932,229.9043,41.3353,229.9043,17.8983,41.3352,2.1258,17.9010,0.0024,101.7437,51.5920,160.2487,53.3871,245.0025,110.4163,53.3889,0.0309,108.8180,1.0800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_017_s3,single,fetch_b128_d1_bp0_s16_r100_lin_p128_np4_l4,135714864,39990997,3911404,1237794,18887480,996,18887480,48,994,757,90,16,11830343,1013246,17934740,1310067,13911287,2535892,1320105,152,2535053,179281,0.2947,,0.0001,0.0000,0.7616,0.1778,0.0856,0.0730,0.1823,0.0001,0.0707,,97.8071,30.9518,472.2933,0.0249,472.2933,0.0012,0.0249,0.0189,0.0023,0.0004,295.8252,25.3369,448.4694,32.7590,347.8605,63.4116,33.0101,0.0038,63.3906,4.4830
combo_linearity_safe,combo_017_s3,single,hot_b64_bp3_r100_lshuf_p512_np2_l1,47975404,11280994,2021401,487,1491001,759,1491001,54,759,589,128,46,776022,606943,1237754,340062,2580305,1274512,340088,556,1273814,1202,0.2351,,0.0005,0.0000,0.7760,0.3594,0.7821,0.2747,0.4939,0.0016,0.0009,,179.1864,0.0432,132.1693,0.0673,132.1693,0.0048,0.0673,0.0522,0.0113,0.0041,68.7902,53.8023,109.7203,30.1447,228.7303,112.9787,30.1470,0.0493,112.9168,0.1066
combo_linearity_safe,combo_017_s3,single,itlb_f64_l1_r100_lstr_p1_np4_l1_sl3,24109784,11291049,731410,461,1527046,950204,1527046,660101,950203,62618,660193,33,775387,139,777246,61,1083680,63264,81,36,426,119,0.4683,,0.6222,0.4323,0.0659,0.0000,0.0002,0.0001,0.0584,0.4444,0.2793,,64.7779,0.0408,135.2439,84.1555,135.2439,58.4623,84.1554,5.5458,58.4705,0.0029,68.6727,0.0123,68.8374,0.0054,95.9769,5.6030,0.0072,0.0032,0.0377,0.0105
combo_linearity_safe,combo_017_s3,canonical,fetch_b128_d1_bp0_s16_r100_lin_p128_np4_l4+hot_b64_bp3_r100_lshuf_p512_np2_l1+itlb_f64_l1_r100_lstr_p1_np4_l1_sl3,243491845,62541607,6661806,1251142,20655245,1080467,20655245,660658,1080465,209505,660756,627,13377966,2444283,20062594,1650171,16347760,4574060,1656249,1371,4382939,25944,0.2569,,0.0523,0.0320,0.1939,0.0009,0.1827,0.0823,0.2798,0.0008,0.0059,,106.5180,20.0050,330.2641,17.2760,330.2641,10.5635,17.2759,3.3498,10.5651,0.0100,213.9051,39.0825,320.7880,26.3852,261.3901,73.1363,26.4824,0.0219,70.0804,0.4148
combo_linearity_safe,combo_017_s3,shuffle_hot_s4096_lshuf_p512_np2_l1_r100_itlb_f64_lstrd_p1_np4_l1_r100_sl3_fetch_b128_lin_p128_np4_l4_r100,hot_b64_bp3_r100_lshuf_p512_np2_l1+itlb_f64_l1_r100_lstr_p1_np4_l1_sl3+fetch_b128_d1_bp0_s16_r100_lin_p128_np4_l4,209564276,62541607,6661806,1234232,20585283,1423526,20585283,660649,1423524,14670,660704,78,13319592,2273614,19659837,1650166,19069830,5175676,1659397,609,5161228,157814,0.2984,,0.0692,0.0321,0.0103,0.0001,0.1707,0.0839,0.2714,0.0004,0.0306,,106.5180,19.7346,329.1454,22.7613,329.1454,10.5634,22.7612,0.2346,10.5642,0.0012,212.9717,36.3536,314.3481,26.3851,304.9143,82.7557,26.5327,0.0097,82.5247,2.5233
combo_linearity_safe,combo_017_s3,sum,fetch_b128_d1_bp0_s16_r100_lin_p128_np4_l4+hot_b64_bp3_r100_lshuf_p512_np2_l1+itlb_f64_l1_r100_lstr_p1_np4_l1_sl3,207800052,62563040,6664215,1238742,21905527,951959,21905527,660203,951956,63964,660411,95,13381752,1620328,19949740,1650190,17575272,3873668,1660274,744,3809293,180602,0.3011,,0.0435,0.0301,0.0672,0.0001,0.1211,0.0827,0.2204,0.0004,0.0474,,106.5200,19.7999,350.1353,15.2160,350.1353,10.5526,15.2159,1.0224,10.5559,0.0015,213.8923,25.8991,318.8742,26.3764,280.9210,61.9162,26.5376,0.0119,60.8873,2.8867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_018_s3,single,fetch_b128_d1_bp0_s16_r100_pstr_p512_np1_l2_sp3,156144603,37430997,3911404,1231302,18306825,1172,18306825,47,1172,733,97,27,9129459,2544284,15606954,2602977,11154639,5198730,2618804,83,5197825,433,0.2397,,0.0001,0.0000,0.6254,0.2784,0.2787,0.1668,0.4661,0.0000,0.0001,,104.4964,32.8952,489.0819,0.0313,489.0819,0.0013,0.0313,0.0196,0.0026,0.0007,243.9010,67.9726,416.9527,69.5407,298.0054,138.8884,69.9635,0.0022,138.8642,0.0116
combo_linearity_safe,combo_018_s3,single,hot_b128_bp3_r100_lin_p1_np2_l4,25732652,26001040,3941409,484,3337177,759,3337177,52,759,646,116,44,5255509,140,5257679,62,1267,821,84,4,205,20,1.0104,,0.0002,0.0000,0.8511,0.3793,0.0000,0.0000,0.6480,0.0476,0.0976,,151.5866,0.0186,128.3478,0.0292,128.3478,0.0020,0.0292,0.0248,0.0045,0.0017,202.1269,0.0054,202.2103,0.0024,0.0487,0.0316,0.0032,0.0002,0.0079,0.0008
combo_linearity_safe,combo_018_s3,single,itlb_f64_l1_r100_rand_p512_np1_l1,68259472,11290988,731403,484,1514910,1546010,1514910,660050,1546010,234297,660122,124,775500,640056,1580077,680064,3475306,1426213,680094,104,1282635,80,0.1654,,1.0205,0.4357,0.1515,0.0002,0.8253,0.4304,0.4104,0.0002,0.0001,,64.7776,0.0429,134.1698,136.9242,134.1698,58.4581,136.9242,20.7508,58.4645,0.0110,68.6831,56.6873,139.9414,60.2307,307.7947,126.3143,60.2333,0.0092,113.5981,0.0071
combo_linearity_safe,combo_018_s3,canonical,fetch_b128_d1_bp0_s16_r100_pstr_p512_np1_l2_sp3+hot_b128_bp3_r100_lin_p1_np2_l4+itlb_f64_l1_r100_rand_p512_np1_l1,302816661,74701689,8581812,1237449,21978290,1128131,21978290,660741,1128129,203860,665195,5101,15212746,3188851,22597611,3275081,14574557,6820707,3275339,23538,6654358,44307,0.2467,,0.0513,0.0301,0.1807,0.0077,0.2096,0.1449,0.4680,0.0072,0.0067,,114.8811,16.5652,294.2141,15.1018,294.2141,8.8451,15.1018,2.7290,8.9047,0.0683,203.6466,42.6878,302.5047,43.8421,195.1034,91.3059,43.8456,0.3151,89.0791,0.5931
combo_linearity_safe,combo_018_s3,shuffle_hot_s8192_lin_p1_np2_l4_r100_fetch_b128_pstrd_p512_np1_l2_r100_sp3_itlb_f64_rand_p512_np1_l1_r100,hot_b128_bp3_r100_lin_p1_np2_l4+fetch_b128_d1_bp0_s16_r100_pstr_p512_np1_l2_sp3+itlb_f64_l1_r100_rand_p512_np1_l1,373695587,74701542,8581792,1232047,21966413,1011766,21966413,660747,1011764,171898,660938,5223,15226910,3176069,22516542,3273289,14682332,7128737,3277280,23273,6970148,69453,0.1999,,0.0461,0.0301,0.1699,0.0079,0.2086,0.1454,0.4855,0.0071,0.0100,,114.8811,16.4929,294.0557,13.5441,294.0557,8.8452,13.5441,2.3011,8.8477,0.0699,203.8366,42.5168,301.4200,43.8182,196.5466,95.4296,43.8717,0.3115,93.3066,0.9297
combo_linearity_safe,combo_018_s3,sum,fetch_b128_d1_bp0_s16_r100_pstr_p512_np1_l2_sp3+hot_b128_bp3_r100_lin_p1_np2_l4+itlb_f64_l1_r100_rand_p512_np1_l1,250136727,74723025,8584216,1232270,23158912,1547941,23158912,660149,1547941,235676,660335,195,15160468,3184480,22444710,3283103,14631212,6625764,3298982,191,6480665,533,0.2987,,0.0668,0.0285,0.1523,0.0003,0.2101,0.1463,0.4529,0.0001,0.0001,,114.8805,16.4912,309.9301,20.7157,309.9301,8.8346,20.7157,3.1540,8.8371,0.0026,202.8888,42.6171,300.3721,43.9370,195.8059,88.6710,44.1495,0.0026,86.7292,0.0071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_019_s3,single,cold_b128_d4_bitrev_lin_p1_np4_l4,33520950,29430988,1991403,290637,7478530,876,7478530,48,876,701,83,15,6815380,158,6817459,69,1586,1004,101,6,300,28,0.8780,,0.0001,0.0000,0.8002,0.1807,0.0000,0.0000,0.6330,0.0594,0.0933,,67.6635,9.8752,254.1039,0.0298,254.1039,0.0016,0.0298,0.0238,0.0028,0.0005,231.5716,0.0054,231.6422,0.0023,0.0539,0.0341,0.0034,0.0002,0.0102,0.0010
combo_linearity_safe,combo_019_s3,single,hot_b128_bp3_r100_lshuf_p128_np1_l4,164957336,26000988,3941403,618,3339532,1065,3339532,53,1063,689,111,42,5256829,4886801,10512865,5148553,15138693,4891051,5149020,10,4890337,137,0.1576,,0.0003,0.0000,0.6482,0.3784,0.9296,0.4897,0.3231,0.0000,0.0000,,151.5867,0.0238,128.4387,0.0410,128.4387,0.0020,0.0409,0.0265,0.0043,0.0016,202.1780,187.9467,404.3256,198.0137,582.2353,188.1102,198.0317,0.0004,188.0827,0.0053
combo_linearity_safe,combo_019_s3,single,itlb_f64_l1_r100_lin_p512_np2_l1,57112673,11290988,731403,490,1483022,1333840,1483022,660052,1333839,12044,660117,51,775416,620995,1211639,340058,3525859,1296123,340247,585,1280796,278,0.1977,,0.8994,0.4451,0.0090,0.0001,0.8009,0.2807,0.3676,0.0017,0.0002,,64.7776,0.0434,131.3456,118.1332,131.3456,58.4583,118.1331,1.0667,58.4641,0.0045,68.6757,54.9992,107.3103,30.1176,312.2720,114.7927,30.1344,0.0518,113.4352,0.0246
combo_linearity_safe,combo_019_s3,canonical,cold_b128_d4_bitrev_lin_p1_np4_l4+hot_b128_bp3_r100_lshuf_p128_np1_l4+itlb_f64_l1_r100_lin_p512_np2_l1,293895831,66701698,6661813,290975,12329911,1088871,12329911,660860,1088871,85227,660937,212,12839547,5459713,18559893,5509144,19563964,6797127,5510043,950,6703975,35962,0.2270,,0.0883,0.0536,0.0783,0.0003,0.4252,0.2968,0.3474,0.0002,0.0054,,99.8747,4.3623,184.8515,16.3245,184.8515,9.9077,16.3245,1.2777,9.9088,0.0032,192.4921,81.8527,278.2522,82.5938,293.3053,101.9034,82.6072,0.0142,100.5068,0.5391
combo_linearity_safe,combo_019_s3,shuffle_main_b128_lin_p1_np4_l4_r100_itlb_f64_lin_p512_np2_l1_r100_hot_s8192_lshuf_p128_np1_l4_r100,cold_b128_d4_bitrev_lin_p1_np4_l4+itlb_f64_l1_r100_lin_p512_np2_l1+hot_b128_bp3_r100_lshuf_p128_np1_l4,313036897,66701698,6661813,291353,12340403,1134041,12340403,660860,1134040,121998,660970,305,12838616,5419380,18484202,5480268,18791283,5889469,5481050,2733,5766859,16859,0.2131,,0.0919,0.0536,0.1076,0.0005,0.4221,0.2965,0.3134,0.0005,0.0029,,99.8747,4.3680,185.0088,17.0017,185.0088,9.9077,17.0017,1.8290,9.9093,0.0046,192.4781,81.2480,277.1174,82.1608,281.7212,88.2956,82.1726,0.0410,86.4575,0.2528
combo_linearity_safe,combo_019_s3,sum,cold_b128_d4_bitrev_lin_p1_np4_l4+hot_b128_bp3_r100_lshuf_p128_np1_l4+itlb_f64_l1_r100_lin_p512_np2_l1,255590959,66722964,6664209,291745,12301084,1335781,12301084,660153,1335778,13434,660311,108,12847625,5507954,18541963,5488680,18666138,6188178,5489368,601,6171433,443,0.2611,,0.1086,0.0537,0.0101,0.0002,0.4287,0.2960,0.3315,0.0001,0.0001,,99.8788,4.3725,184.3606,20.0198,184.3606,9.8939,20.0198,0.2013,9.8963,0.0016,192.5518,82.5496,277.8948,82.2607,279.7558,92.7444,82.2710,0.0090,92.4934,0.0066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_020_s3,single,cold_b64_d4_bitrev_lshuf_p128_np2_l2,42242091,13590988,1031403,130688,3553044,730,3553044,53,729,629,101,44,2175873,1093544,2997568,660062,4223123,1302528,660096,151,1301822,187,0.3217,,0.0002,0.0000,0.8628,0.4356,0.5026,0.2202,0.3084,0.0002,0.0001,,75.8887,9.6158,261.4265,0.0537,261.4265,0.0039,0.0536,0.0463,0.0074,0.0032,160.0967,80.4610,220.5556,48.5662,310.7297,95.8376,48.5687,0.0111,95.7857,0.0138
combo_linearity_safe,combo_020_s3,single,hot_b64_bp3_r100_rand_p512_np4_l2,67319687,11920988,2021403,457,1580788,695,1580788,40,695,566,168,15,1416403,1279100,2725789,1248312,5079601,2570720,1248511,71,2570103,691,0.1771,,0.0004,0.0000,0.8144,0.0893,0.9031,0.4580,0.5061,0.0001,0.0003,,169.5667,0.0383,132.6055,0.0583,132.6055,0.0034,0.0583,0.0475,0.0141,0.0013,118.8159,107.2982,228.6546,104.7155,426.1057,215.6466,104.7322,0.0060,215.5948,0.0580
combo_linearity_safe,combo_020_s3,single,itlb_f64_l1_r100_lstr_p128_np2_l2_sl3,68842839,11930988,731403,461,1682226,1347640,1682226,660125,1347638,296367,660230,29,1415387,1254142,2769150,1300207,5442914,1994772,1300240,27,1680594,248,0.1733,,0.8011,0.3924,0.2199,0.0000,0.8861,0.4695,0.3665,0.0000,0.0001,,61.3028,0.0386,140.9964,112.9529,140.9964,55.3286,112.9528,24.8401,55.3374,0.0024,118.6312,105.1164,232.0973,108.9773,456.1998,167.1925,108.9801,0.0023,140.8596,0.0208
combo_linearity_safe,combo_020_s3,canonical,cold_b64_d4_bitrev_lshuf_p128_np2_l2+hot_b64_bp3_r100_rand_p512_np4_l2+itlb_f64_l1_r100_lstr_p128_np2_l2_sl3,264178996,37421698,3781813,131124,6840388,1336436,6840388,660456,1336432,403606,660525,591,4998753,3681042,8462695,3216645,14760410,5631093,3219316,2807,5327551,70557,0.1417,,0.1954,0.0966,0.3020,0.0009,0.7364,0.3801,0.3815,0.0009,0.0132,,101.0594,3.5040,182.7920,35.7129,182.7920,17.6490,35.7128,10.7853,17.6509,0.0158,133.5790,98.3665,226.1441,85.9567,394.4345,150.4767,86.0281,0.0750,142.3653,1.8855
combo_linearity_safe,combo_020_s3,shuffle_hot_s4096_rand_p512_np4_l2_r100_itlb_f64_lstrd_p128_np2_l2_r100_sl3_main_b64_lshuf_p128_np2_l2_r100,hot_b64_bp3_r100_rand_p512_np4_l2+itlb_f64_l1_r100_lstr_p128_np2_l2_sl3+cold_b64_d4_bitrev_lshuf_p128_np2_l2,226576497,37421607,3781806,131093,6876318,1005586,6876318,660450,1005585,216550,660492,573,4998639,3688249,8555792,3250863,15312865,6026439,3251365,3221,5773887,52977,0.1652,,0.1462,0.0960,0.2153,0.0009,0.7379,0.3800,0.3936,0.0010,0.0092,,101.0594,3.5031,183.7526,26.8718,183.7526,17.6489,26.8718,5.7868,17.6500,0.0153,133.5763,98.5593,228.6324,86.8713,409.1985,161.0417,86.8847,0.0861,154.2929,1.4157
combo_linearity_safe,combo_020_s3,sum,cold_b64_d4_bitrev_lshuf_p128_np2_l2+hot_b64_bp3_r100_rand_p512_np4_l2+itlb_f64_l1_r100_lstr_p128_np2_l2_sl3,178404617,37442964,3784209,131606,6816058,1349065,6816058,660218,1349062,297562,660499,88,5007663,3626786,8492507,3208581,14745638,5868020,3208847,249,5552519,1126,0.2099,,0.1979,0.0969,0.2206,0.0001,0.7242,0.3778,0.3979,0.0001,0.0002,,101.0660,3.5148,182.0384,36.0299,182.0384,17.6326,36.0298,7.9471,17.6401,0.0024,133.7411,96.8616,226.8118,85.6925,393.8160,156.7189,85.6996,0.0067,148.2927,0.0301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_021_s3,single,fetch_b64_d1_bp0_s16_r100_lstr_p128_np2_l4_sl3,107890267,20151003,1991402,592114,9281571,710,9281571,46,709,633,75,19,5987758,2364424,10513812,2590058,7914418,2265570,2590153,149,2264811,13881,0.1868,,0.0001,0.0000,0.8928,0.2533,0.3949,0.2463,0.2863,0.0001,0.0061,,98.8240,29.3838,460.6009,0.0352,460.6009,0.0023,0.0352,0.0314,0.0037,0.0009,297.1444,117.3353,521.7513,128.5325,392.7555,112.4296,128.5372,0.0074,112.3920,0.6888
combo_linearity_safe,combo_021_s3,single,hot_b64_bp3_r100_lin_p512_np1_l2,107293455,11920988,2021403,490,1576843,854,1576843,52,855,615,181,46,1416775,1280094,2787332,1301543,5057511,2562656,1301880,628,2561933,1387,0.1111,,0.0005,0.0000,0.7193,0.2541,0.9035,0.4669,0.5067,0.0005,0.0005,,169.5667,0.0411,132.2745,0.0716,132.2745,0.0044,0.0717,0.0516,0.0152,0.0039,118.8471,107.3815,233.8172,109.1808,424.2527,214.9701,109.2091,0.0527,214.9095,0.1163
combo_linearity_safe,combo_021_s3,single,itlb_f64_l1_r100_pstr_p128_np4_l1_sp17,53772985,11290988,731403,531,1535922,901897,1535922,660058,901897,36145,660099,24,775422,613424,1502778,662279,3535266,701862,662322,18,674755,237,0.2100,,0.5872,0.4297,0.0401,0.0000,0.7911,0.4407,0.1985,0.0000,0.0004,,64.7776,0.0470,136.0308,79.8776,136.0308,58.4588,79.8776,3.2012,58.4625,0.0021,68.6762,54.3286,133.0954,58.6555,313.1051,62.1613,58.6593,0.0016,59.7605,0.0210
combo_linearity_safe,combo_021_s3,canonical,fetch_b64_d1_bp0_s16_r100_lstr_p128_np2_l4_sl3+hot_b64_bp3_r100_lin_p512_np1_l2+itlb_f64_l1_r100_pstr_p128_np4_l1_sp17,248307128,43341607,4741806,592826,11781711,1302704,11781711,660455,1302703,40155,663258,681,8150401,4305897,14933171,4578691,16290934,5528719,4599205,3305,5496662,2392,0.1745,,0.1106,0.0561,0.0308,0.0010,0.5283,0.3066,0.3394,0.0007,0.0004,,109.4054,13.6780,271.8337,30.0567,271.8337,15.2384,30.0566,0.9265,15.3030,0.0157,188.0503,99.3479,344.5459,105.6419,375.8729,127.5615,106.1152,0.0763,126.8218,0.0552
combo_linearity_safe,combo_021_s3,shuffle_hot_s4096_lin_p512_np1_l2_r100_fetch_b64_lstrd_p128_np2_l4_r100_sl3_itlb_f64_pstrd_p128_np4_l1_r100_sp17,hot_b64_bp3_r100_lin_p512_np1_l2+fetch_b64_d1_bp0_s16_r100_lstr_p128_np2_l4_sl3+itlb_f64_l1_r100_pstr_p128_np4_l1_sp17,236700676,43341607,4741806,591874,11793422,1056642,11793422,660447,1056641,33109,660535,491,8161087,4268595,14810187,4567521,15472945,4946536,4572192,2662,4922958,3491,0.1831,,0.0896,0.0560,0.0313,0.0007,0.5230,0.3084,0.3197,0.0006,0.0007,,109.4054,13.6560,272.1039,24.3794,272.1039,15.2382,24.3794,0.7639,15.2402,0.0113,188.2968,98.4872,341.7083,105.3842,356.9998,114.1290,105.4920,0.0614,113.5850,0.0805
combo_linearity_safe,combo_021_s3,sum,fetch_b64_d1_bp0_s16_r100_lstr_p128_np2_l4_sl3+hot_b64_bp3_r100_lin_p512_np1_l2+itlb_f64_l1_r100_pstr_p128_np4_l1_sp17,268956707,43362979,4744208,593135,12394336,903461,12394336,660156,903461,37393,660355,89,8179955,4257942,14803922,4553880,16507195,5530088,4554355,795,5501499,15505,0.1612,,0.0729,0.0533,0.0414,0.0001,0.5205,0.3076,0.3350,0.0002,0.0028,,109.4069,13.6784,285.8276,20.8348,285.8276,15.2240,20.8348,0.8623,15.2285,0.0021,188.6391,98.1930,341.3954,105.0177,380.6748,127.5302,105.0286,0.0183,126.8709,0.3576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combo_linearity_safe,combo_022_s3,single,cold_b128_d4_bitrev_lshuf_p128_np4_l2,78022591,26870988,1991403,290747,7242373,1191,7242373,61,1189,853,117,48,4256385,1609375,5245141,670063,7461542,1418521,670135,153,1417555,1378,0.3444,,0.0002,0.0000,0.7174,0.4103,0.3781,0.1277,0.1901,0.0002,0.0010,,74.1098,10.8201,269.5239,0.0443,269.5239,0.0023,0.0442,0.0317,0.0044,0.0018,158.4008,59.8927,195.1972,24.9363,277.6802,52.7901,24.9390,0.0057,52.7541,0.0513
combo_linearity_safe,combo_022_s3,single,fetch_b64_d1_bp0_s16_r100_pstr_p128_np1_l1_sp3,50328242,18230997,1991404,590513,9059876,762,9059876,47,762,597,95,15,4065846,614445,6715961,682615,1947895,533845,693341,145,533148,37,0.3622,,0.0001,0.0000,0.7835,0.1579,0.1511,0.1016,0.2741,0.0002,0.0001,,109.2318,32.3906,496.9490,0.0418,496.9490,0.0026,0.0418,0.0327,0.0052,0.0008,223.0183,33.7033,368.3814,37.4425,106.8452,29.2823,38.0309,0.0080,29.2440,0.0020
combo_linearity_safe,combo_022_s3,single,hot_b64_bp3_r100_lshuf_p512_np1_l4,148986567,13200988,2021403,465,1740069,963,1740069,52,961,638,178,48,2697355,2560023,5364198,2584501,10104913,5123458,2585014,591,5122679,122,0.0886,,0.0006,0.0000,0.6639,0.2697,0.9491,0.4818,0.5070,0.0002,0.0000,,153.1251,0.0352,131.8135,0.0729,131.8135,0.0039,0.0728,0.0483,0.0135,0.0036,204.3298,193.9266,406.3482,195.7809,765.4664,388.1117,195.8197,0.0448,388.0527,0.0092
combo_linearity_safe,combo_022_s3,canonical,cold_b128_d4_bitrev_lshuf_p128_np4_l2+fetch_b64_d1_bp0_s16_r100_pstr_p128_np1_l1_sp3+hot_b64_bp3_r100_lshuf_p512_np1_l4,254856636,58281607,6001806,883649,17391627,2357,17391627,50,2356,1235,180,29,10999750,4738352,17166193,3912437,20993468,7053091,3914775,394,7051677,21971,0.2287,,0.0001,0.0000,0.5242,0.1611,0.4308,0.2279,0.3360,0.0001,0.0031,,102.9794,15.1617,298.4068,0.0404,298.4068,0.0009,0.0404,0.0212,0.0031,0.0005,188.7345,81.3010,294.5388,67.1299,360.2074,121.0174,67.1700,0.0068,120.9932,0.3770
combo_linearity_safe,combo_022_s3,shuffle_fetch_b64_pstrd_p128_np1_l1_r100_sp3_hot_s4096_lshuf_p512_np1_l4_r100_main_b128_lshuf_p128_np4_l2_r100,fetch_b64_d1_bp0_s16_r100_pstr_p128_np1_l1_sp3+hot_b64_bp3_r100_lshuf_p512_np1_l4+cold_b128_d4_bitrev_lshuf_p128_np4_l2,255810376,58281613,6001804,881666,17356850,2659,17356850,49,2659,1301,93,31,10980372,4802637,17172274,3939869,21205187,7698515,3947831,283,7696970,40759,0.2278,,0.0002,0.0000,0.4893,0.3333,0.4374,0.2294,0.3630,0.0001,0.0053,,102.9794,15.1277,297.8100,0.0456,297.8100,0.0008,0.0456,0.0223,0.0016,0.0005,188.4020,82.4040,294.6431,67.6005,363.8401,132.0917,67.7372,0.0049,132.0652,0.6993
