suite,case,order_tag,modules,cold_block_sequence_blocks,cold_block_sequence_block_align,cold_block_sequence_direct_run_len,cold_block_sequence_region_reps,cold_block_sequence_layout,cold_block_sequence_pos,fetch_amplifier_blocks,fetch_amplifier_block_align,fetch_amplifier_direct_run_len,fetch_amplifier_branch_pairs_per_block,fetch_amplifier_block_slots,fetch_amplifier_region_reps,fetch_amplifier_layout,fetch_amplifier_pos,hot_region_loop_size,hot_region_loop_branch_pairs_per_unit,hot_region_loop_region_reps,hot_region_loop_pos,data_stream_size,data_stream_stride,data_stream_region_reps,data_stream_pos,data_pointer_chase_pages,data_pointer_chase_lines_per_page,data_pointer_chase_region_reps,data_pointer_chase_pos,data_page_stride_pages,data_page_stride_page_stride,data_page_stride_line_index,data_page_stride_region_reps,data_page_stride_pos,data_indirect_gather_pages,data_indirect_gather_lines_per_page,data_indirect_gather_index_stride,data_indirect_gather_region_reps,data_indirect_gather_pos,itlb_funcs,itlb_lines_per_page,itlb_region_reps,itlb_mode,itlb_direct_run_len,itlb_pos,seed,opt_level,iters,rounds,cpu_core,cpu-cycles:u,instructions:u,br_retired:u,br_mis_pred:u,l1i_cache:u,l1i_cache_refill:u,l1i_tlb:u,l1i_tlb_refill:u,l2i_cache:u,l2i_cache_refill:u,l2i_tlb:u,l2i_tlb_refill:u,l1d_cache:u,l1d_cache_refill:u,l1d_tlb:u,l1d_tlb_refill:u,l2d_cache:u,l2d_cache_refill:u,l2d_tlb:u,l2d_tlb_refill:u,ll_cache:u,ll_cache_miss:u,ipc,l1i_miss_rate,l1i_tlb_miss_rate,l2i_miss_rate,l2i_tlb_miss_rate,l1d_miss_rate,l1d_tlb_miss_rate,l2d_miss_rate,l2d_tlb_miss_rate,ll_miss_rate,br_retired_mpki,br_mis_pred_mpki,l1i_cache_mpki,l1i_cache_refill_mpki,l1i_tlb_mpki,l1i_tlb_refill_mpki,l2i_cache_mpki,l2i_cache_refill_mpki,l2i_tlb_mpki,l2i_tlb_refill_mpki,l1d_cache_mpki,l1d_cache_refill_mpki,l1d_tlb_mpki,l1d_tlb_refill_mpki,l2d_cache_mpki,l2d_cache_refill_mpki,l2d_tlb_mpki,l2d_tlb_refill_mpki,ll_cache_mpki,ll_cache_miss_mpki
dcache_linearity,combo_3_00,single,dptr_p2048_l4_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,2048,4,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6356637338,2884316408,131205021,19969,525479659,2498,525479659,49,2506,518,732,41,1311318617,36888052,1886081741,9323907,639069401,299895967,9324846,716,299838903,35340243,0.4537,0.0000,0.0000,0.2067,0.0560,0.0281,0.0049,0.4693,0.0001,0.1179,45.4891,0.0069,182.1852,0.0009,182.1852,0.0000,0.0009,0.0002,0.0003,0.0000,454.6376,12.7892,653.9094,3.2326,221.5670,103.9747,3.2329,0.0002,103.9549,12.2526
dcache_linearity,combo_3_00,canonical,dgather_p2048_l4_is1_r16+dpage_p32_ps1_li0_r16+dptr_p2048_l4_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,0,64,0,7,2048,4,16,3,32,1,0,16,2,2048,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,11263002632,6827442408,263049021,40686,1185091828,3319,1185091828,55,3326,731,137,46,3021845709,68543144,3595301133,10541902,1203252387,625321447,10549493,1765,625174903,105704650,0.6062,0.0000,0.0000,0.2198,0.3358,0.0227,0.0029,0.5197,0.0002,0.1691,38.5282,0.0060,173.5777,0.0005,173.5777,0.0000,0.0005,0.0001,0.0000,0.0000,442.6029,10.0394,526.5956,1.5440,176.2376,91.5894,1.5452,0.0003,91.5679,15.4823
dcache_linearity,combo_3_00,shuffle_dgather_p2048_l4_is1_r16_dptr_p2048_l4_r16_dpage_p32_ps1_li0_r16,dgather_p2048_l4_is1_r16+dptr_p2048_l4_r16+dpage_p32_ps1_li0_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,0,64,0,7,2048,4,16,2,32,1,0,16,3,2048,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,11588183617,6827442416,263049022,39350,1184626886,3137,1184626886,54,3141,757,100,45,3021980248,67876145,3596938832,10542403,1186747885,627934840,10550226,1639,627786794,139605724,0.5892,0.0000,0.0000,0.2410,0.4500,0.0225,0.0029,0.5291,0.0002,0.2224,38.5282,0.0058,173.5096,0.0005,173.5096,0.0000,0.0005,0.0001,0.0000,0.0000,442.6226,9.9417,526.8355,1.5441,173.8203,91.9722,1.5453,0.0002,91.9505,20.4477
dcache_linearity,combo_3_00,sum,dgather_p2048_l4_is1_r16+dpage_p32_ps1_li0_r16+dptr_p2048_l4_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,2048,4,16,6,32,1,0,16,7,2048,4,1,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,10534384939,6827525524,263055140,41634,1053051908,5185,1053051908,136,5199,1562,1036,91,3021802913,71364757,3630094566,19756845,1186603154,599822075,19774536,854,599704851,83565382,0.6481,0.0000,0.0000,0.3004,0.0878,0.0236,0.0054,0.5055,0.0000,0.1393,38.5286,0.0061,154.2362,0.0008,154.2362,0.0000,0.0008,0.0002,0.0002,0.0000,442.5912,10.4525,531.6852,2.8937,173.7970,87.8535,2.8963,0.0001,87.8363,12.2395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_01,single,dpage_p512_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,512,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,185918105,156236665,8325093,17453,25112218,567,25112218,38,566,484,121,21,82193231,8177939,135651224,8756602,33066768,16464751,9080622,121,16459522,117,0.8404,0.0000,0.0000,0.8551,0.1736,0.0995,0.0646,0.4979,0.0000,0.0000,53.2851,0.1117,160.7319,0.0036,160.7319,0.0002,0.0036,0.0031,0.0008,0.0001,526.0816,52.3433,868.2419,56.0470,211.6454,105.3834,58.1209,0.0008,105.3499,0.0007
dcache_linearity,combo_3_01,single,dptr_p32_l4_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,32,4,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,39140451,43724686,2181094,17456,8693052,560,8693052,42,563,500,96,20,20766650,721201,32312261,561159,6077843,322173,561995,11,321661,1752,1.1171,0.0001,0.0000,0.8881,0.2083,0.0347,0.0174,0.0530,0.0000,0.0054,49.8824,0.3992,198.8134,0.0128,198.8134,0.0010,0.0129,0.0114,0.0022,0.0005,474.9411,16.4941,738.9936,12.8339,139.0026,7.3682,12.8530,0.0003,7.3565,0.0401
dcache_linearity,combo_3_01,single,dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,4194304,4096,16,1,0,1,0,5,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,411685333,246364630,16517084,21608,49863189,633,49863189,37,635,494,122,25,114981687,9804031,188867734,8494487,68788520,32610544,8871875,129,32596183,527156,0.5984,0.0000,0.0000,0.7780,0.2049,0.0853,0.0450,0.4741,0.0000,0.0162,67.0432,0.0877,202.3959,0.0026,202.3959,0.0002,0.0026,0.0020,0.0005,0.0001,466.7135,39.7948,766.6187,34.4793,279.2143,132.3670,36.0112,0.0005,132.3087,2.1397
dcache_linearity,combo_3_01,canonical,dpage_p512_ps1_li0_r16+dptr_p32_l4_r16+dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,4194304,4096,16,3,32,4,16,2,512,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,678490157,446242630,27017084,53352,81581064,894,81581064,42,894,541,227,22,218012880,12289407,331993384,9148099,118527347,50932857,9531664,285,50909430,1240691,0.6577,0.0000,0.0000,0.6051,0.0969,0.0564,0.0276,0.4297,0.0000,0.0244,60.5435,0.1196,182.8177,0.0020,182.8177,0.0001,0.0020,0.0012,0.0005,0.0000,488.5523,27.5397,743.9751,20.5003,265.6119,114.1371,21.3598,0.0006,114.0846,2.7803
dcache_linearity,combo_3_01,shuffle_dstream_s4194304_st4096_r16_dptr_p32_l4_r16_dpage_p512_ps1_li0_r16,dstream_s4194304_st4096_r16+dptr_p32_l4_r16+dpage_p512_ps1_li0_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,4194304,4096,16,1,32,4,16,2,512,1,0,16,3,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,750561657,446242630,27017084,52988,81673686,979,81673686,40,982,594,146,28,218013149,12312267,331929549,9149118,118678251,50973705,9563501,454,50948009,1642279,0.5945,0.0000,0.0000,0.6049,0.1918,0.0565,0.0276,0.4295,0.0000,0.0322,60.5435,0.1187,183.0253,0.0022,183.0253,0.0001,0.0022,0.0013,0.0003,0.0001,488.5529,27.5910,743.8320,20.5026,265.9501,114.2287,21.4312,0.0010,114.1711,3.6802
dcache_linearity,combo_3_01,sum,dpage_p512_ps1_li0_r16+dptr_p32_l4_r16+dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,4194304,4096,16,5,32,4,16,6,512,1,0,16,7,0,1,1,0,8,0,1,0,chain,0,2,1337,0,1000,1,0,636743889,446325981,27023271,56517,83668459,1760,83668459,117,1764,1478,339,66,217941568,18703171,356831219,17812248,107933131,49397468,18514492,261,49377366,529025,0.7010,0.0000,0.0000,0.8379,0.1947,0.0858,0.0499,0.4577,0.0000,0.0107,60.5460,0.1266,187.4604,0.0039,187.4604,0.0003,0.0040,0.0033,0.0008,0.0001,488.3013,41.9047,799.4857,39.9086,241.8258,110.6758,41.4820,0.0006,110.6307,1.1853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_02,single,dgather_p512_l4_is1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,764289277,950988636,32901082,18273,164538304,797,164538304,41,798,498,158,23,426474329,10450215,482960503,9058738,115057689,52348584,9068230,106,52340998,1434738,1.2443,0.0000,0.0000,0.6241,0.1456,0.0245,0.0188,0.4550,0.0000,0.0274,34.5967,0.0192,173.0182,0.0008,173.0182,0.0000,0.0008,0.0005,0.0002,0.0000,448.4537,10.9888,507.8510,9.5256,120.9874,55.0465,9.5356,0.0001,55.0385,1.5087
dcache_linearity,combo_3_02,single,dpage_p32_ps17_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,17,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6045336,10316717,645099,1348,1746111,538,1746111,40,540,495,108,21,5336195,517731,7288765,292151,1058542,875,300841,17,370,80,1.7066,0.0003,0.0000,0.9167,0.1944,0.0970,0.0401,0.0008,0.0001,0.2162,62.5295,0.1307,169.2506,0.0521,169.2506,0.0039,0.0523,0.0480,0.0105,0.0020,517.2377,50.1837,706.5004,28.3182,102.6045,0.0848,29.1605,0.0016,0.0359,0.0078
dcache_linearity,combo_3_02,single,dptr_p128_l4_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,128,4,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,198580027,172748665,8325093,17530,33327003,566,33327003,36,567,494,102,20,82228415,1659944,132684280,2145119,40135522,7149766,2146005,22,7148615,45242,0.8699,0.0000,0.0000,0.8713,0.1961,0.0202,0.0162,0.1781,0.0000,0.0063,48.1919,0.1015,192.9219,0.0033,192.9219,0.0002,0.0033,0.0029,0.0006,0.0001,476.0003,9.6090,768.0770,12.4176,232.3348,41.3883,12.4227,0.0001,41.3816,0.2619
dcache_linearity,combo_3_02,canonical,dgather_p512_l4_is1_r16+dpage_p32_ps17_li0_r16+dptr_p128_l4_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,0,64,0,7,128,4,16,3,32,17,0,16,2,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1126690238,1133970630,41865084,37895,166980181,843,166980181,37,848,539,197,30,514109440,13006659,624653352,11759248,148165916,61083122,11795919,295,61075172,791892,1.0065,0.0000,0.0000,0.6356,0.1523,0.0253,0.0188,0.4123,0.0000,0.0130,36.9190,0.0334,147.2527,0.0007,147.2527,0.0000,0.0007,0.0005,0.0002,0.0000,453.3710,11.4700,550.8550,10.3700,130.6612,53.8666,10.4023,0.0003,53.8596,0.6983
dcache_linearity,combo_3_02,shuffle_dgather_p512_l4_is1_r16_dptr_p128_l4_r16_dpage_p32_ps17_li0_r16,dgather_p512_l4_is1_r16+dptr_p128_l4_r16+dpage_p32_ps17_li0_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,0,64,0,7,128,4,16,2,32,17,0,16,3,512,4,1,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1049842676,1133970636,41865082,36627,166909650,843,166909650,43,846,519,127,27,514115836,12918296,623659816,11742408,150981709,61606993,11775814,304,61598085,2874666,1.0801,0.0000,0.0000,0.6135,0.2126,0.0251,0.0188,0.4080,0.0000,0.0467,36.9190,0.0323,147.1905,0.0007,147.1905,0.0000,0.0007,0.0005,0.0001,0.0000,453.3767,11.3921,549.9788,10.3551,133.1443,54.3286,10.3846,0.0003,54.3207,2.5350
dcache_linearity,combo_3_02,sum,dgather_p512_l4_is1_r16+dpage_p32_ps17_li0_r16+dptr_p128_l4_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,0,64,0,5,128,4,16,6,32,17,0,16,7,512,4,1,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,968914640,1134054018,41871274,37151,199611418,1901,199611418,117,1905,1487,368,64,514038939,12627890,622933548,11496008,156251753,59499225,11515076,145,59489983,1480060,1.1704,0.0000,0.0000,0.7806,0.1739,0.0246,0.0185,0.3808,0.0000,0.0249,36.9218,0.0328,176.0158,0.0017,176.0158,0.0001,0.0017,0.0013,0.0003,0.0001,453.2755,11.1352,549.2980,10.1371,137.7816,52.4660,10.1539,0.0001,52.4578,1.3051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_03,single,dpage_p32_ps1_li7_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,32,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,6103420,10316717,645099,1368,1745700,571,1745700,50,575,488,115,22,5336106,492437,7260840,296840,1025156,699,306528,12,222,43,1.6903,0.0003,0.0000,0.8487,0.1913,0.0923,0.0409,0.0007,0.0000,0.1937,62.5295,0.1326,169.2108,0.0553,169.2108,0.0048,0.0557,0.0473,0.0111,0.0021,517.2291,47.7319,703.7937,28.7727,99.3684,0.0678,29.7118,0.0012,0.0215,0.0042
dcache_linearity,combo_3_03,single,dptr_p128_l1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,128,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,80822378,43724665,2181093,17762,8719877,551,8719877,37,551,490,103,23,20767801,2030630,39991443,2145087,5880385,1711817,2147368,20,1711296,167,0.5410,0.0001,0.0000,0.8893,0.2233,0.0978,0.0536,0.2911,0.0000,0.0001,49.8824,0.4062,199.4270,0.0126,199.4270,0.0008,0.0126,0.0112,0.0024,0.0005,474.9676,46.4413,914.6198,49.0590,134.4867,39.1499,49.1111,0.0005,39.1380,0.0038
dcache_linearity,combo_3_03,single,dstream_s524288_st64_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,524288,64,16,1,0,1,0,5,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,1266139815,1966684636,131205082,18581,393993641,700,393993641,36,706,676,496,20,917846378,9602181,1258530387,2145900,475569762,26657697,2148085,19,26654475,8394,1.5533,0.0000,0.0000,0.9575,0.0403,0.0105,0.0017,0.0561,0.0000,0.0003,66.7138,0.0094,200.3339,0.0004,200.3339,0.0000,0.0004,0.0003,0.0003,0.0000,466.6973,4.8824,639.9249,1.0911,241.8129,13.5546,1.0922,0.0000,13.5530,0.0043
dcache_linearity,combo_3_03,canonical,dpage_p32_ps1_li7_r16+dptr_p128_l1_r16+dstream_s524288_st64_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,524288,64,16,3,128,1,16,2,32,1,7,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,1383170448,2020642636,134025082,38394,402564281,1228,402564281,44,1228,714,431,22,944014081,12292546,1314500611,4831285,491144658,34387029,4866788,56,34382962,10306,1.4609,0.0000,0.0000,0.5814,0.0510,0.0130,0.0037,0.0700,0.0000,0.0003,66.3279,0.0190,199.2259,0.0006,199.2259,0.0000,0.0006,0.0004,0.0002,0.0000,467.1851,6.0835,650.5359,2.3910,243.0636,17.0179,2.4085,0.0000,17.0159,0.0051
dcache_linearity,combo_3_03,shuffle_dstream_s524288_st64_r16_dptr_p128_l1_r16_dpage_p32_ps1_li7_r16,dstream_s524288_st64_r16+dptr_p128_l1_r16+dpage_p32_ps1_li7_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,524288,64,16,1,128,1,16,2,32,1,7,16,3,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,1364109951,2020642636,134025082,38555,402495071,1280,402495071,48,1286,1247,190,21,943992878,11549692,1310756150,4841207,501737756,27065614,4876686,49,27062314,7480,1.4813,0.0000,0.0000,0.9697,0.1105,0.0122,0.0037,0.0539,0.0000,0.0003,66.3279,0.0191,199.1916,0.0006,199.1916,0.0000,0.0006,0.0006,0.0001,0.0000,467.1746,5.7159,648.6828,2.3959,248.3060,13.3946,2.4134,0.0000,13.3929,0.0037
dcache_linearity,combo_3_03,sum,dpage_p32_ps1_li7_r16+dptr_p128_l1_r16+dstream_s524288_st64_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,524288,64,16,5,128,1,16,6,32,1,7,16,7,0,1,1,0,8,0,1,0,chain,0,2,1337,0,1000,1,0,1353065613,2020726018,134031274,37711,404459218,1822,404459218,123,1832,1654,714,65,943950285,12125248,1305782670,4587827,482475303,28370213,4601981,51,28365993,8604,1.4934,0.0000,0.0000,0.9028,0.0910,0.0128,0.0035,0.0588,0.0000,0.0003,66.3283,0.0187,200.1554,0.0009,200.1554,0.0001,0.0009,0.0008,0.0004,0.0000,467.1342,6.0004,646.1948,2.2704,238.7633,14.0396,2.2774,0.0000,14.0375,0.0043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_04,single,dgather_p2048_l1_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,2048,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,1111107506,950988630,32901084,18248,164643002,894,164643002,38,895,510,733,26,426537706,32239895,485156728,10150463,144621848,66172220,10190195,106,66161357,2783,0.8559,0.0000,0.0000,0.5698,0.0355,0.0756,0.0209,0.4576,0.0000,0.0000,34.5967,0.0192,173.1283,0.0009,173.1283,0.0000,0.0009,0.0005,0.0008,0.0000,448.5203,33.9015,510.1604,10.6736,152.0753,69.5826,10.7154,0.0001,69.5711,0.0029
dcache_linearity,combo_3_04,single,dptr_p512_l1_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,512,1,16,1,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,479053816,172748621,8325083,17680,33374418,612,33374418,35,614,481,123,23,82247075,8220100,156188571,8481062,32446714,16433283,8482375,122,16431072,333,0.3606,0.0000,0.0000,0.7834,0.1870,0.0999,0.0543,0.5065,0.0000,0.0000,48.1919,0.1023,193.1964,0.0035,193.1964,0.0002,0.0036,0.0028,0.0007,0.0001,476.1084,47.5842,904.1379,49.0948,187.8262,95.1283,49.1024,0.0007,95.1155,0.0019
dcache_linearity,combo_3_04,single,dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,4194304,4096,16,1,0,1,0,5,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,425457712,246364630,16517084,28962,50074507,615,50074507,44,615,487,148,30,115123515,9779007,189636491,8494448,70167251,33116524,8848732,5305,33100398,1232559,0.5791,0.0000,0.0000,0.7919,0.2027,0.0849,0.0448,0.4720,0.0006,0.0372,67.0432,0.1176,203.2536,0.0025,203.2536,0.0002,0.0025,0.0020,0.0006,0.0001,467.2891,39.6932,769.7391,34.4792,284.8106,134.4208,35.9172,0.0215,134.3553,5.0030
dcache_linearity,combo_3_04,canonical,dgather_p2048_l1_is5_r16+dptr_p512_l1_r16+dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,4194304,4096,16,3,512,1,16,2,0,1,0,0,7,2048,1,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,2432384345,1370018627,57737081,55828,239685690,1268,239685690,42,1270,545,209,26,623817212,49669026,803203916,8776620,249388904,116177243,9112069,185,116161620,1893733,0.5632,0.0000,0.0000,0.4291,0.1244,0.0796,0.0109,0.4658,0.0000,0.0163,42.1433,0.0407,174.9507,0.0009,174.9507,0.0000,0.0009,0.0004,0.0002,0.0000,455.3348,36.2543,586.2723,6.4062,182.0332,84.7998,6.6511,0.0001,84.7884,1.3823
dcache_linearity,combo_3_04,shuffle_dptr_p512_l1_r16_dgather_p2048_l1_is5_r16_dstream_s4194304_st4096_r16,dptr_p512_l1_r16+dgather_p2048_l1_is5_r16+dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,4,0,64,1,0,16,0,linear,5,0,3,0,6,4194304,4096,16,3,512,1,16,1,0,1,0,0,7,2048,1,5,16,2,0,1,0,chain,0,8,1337,0,1000,1,0,2530877646,1370018627,57737081,58183,239712215,1188,239712215,40,1186,479,272,23,623809959,49714209,803101960,8776810,249561008,116158922,9107856,171,116139047,1857996,0.5413,0.0000,0.0000,0.4039,0.0846,0.0797,0.0109,0.4655,0.0000,0.0160,42.1433,0.0425,174.9700,0.0009,174.9700,0.0000,0.0009,0.0003,0.0002,0.0000,455.3295,36.2873,586.1978,6.4063,182.1588,84.7864,6.6480,0.0001,84.7719,1.3562
dcache_linearity,combo_3_04,sum,dgather_p2048_l1_is5_r16+dptr_p512_l1_r16+dstream_s4194304_st4096_r16,0,64,4,0,in_page_shuffle,3,0,64,1,0,16,0,linear,4,0,3,0,1,4194304,4096,16,5,512,1,16,6,0,1,0,0,7,2048,1,5,16,8,0,1,0,chain,0,2,1337,0,1000,1,0,2015619034,1370101881,57743251,64890,248091927,2121,248091927,117,2124,1478,1004,79,623908296,50239002,830981790,27125973,247235813,115722027,27521302,5533,115692827,1235675,0.6797,0.0000,0.0000,0.6959,0.0787,0.0805,0.0326,0.4681,0.0002,0.0107,42.1452,0.0474,181.0755,0.0015,181.0755,0.0001,0.0016,0.0011,0.0007,0.0001,455.3737,36.6681,606.5109,19.7985,180.4507,84.4624,20.0870,0.0040,84.4410,0.9019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcache_linearity,combo_3_05,single,dgather_p512_l4_is5_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,0,1,0,0,7,512,4,5,16,1,0,1,0,chain,0,8,1337,0,1000,1,0,862088749,950988636,32901082,18280,164588009,829,164588009,40,829,509,830,24,426557280,32118005,521147643,36094886,149692133,64759772,36290866,102,64749287,1034332,1.1031,0.0000,0.0000,0.6140,0.0289,0.0753,0.0693,0.4326,0.0000,0.0160,34.5967,0.0192,173.0704,0.0009,173.0704,0.0000,0.0009,0.0005,0.0009,0.0000,448.5409,33.7733,548.0062,37.9551,157.4069,68.0973,38.1612,0.0001,68.0863,1.0876
dcache_linearity,combo_3_05,single,dpage_p2048_ps1_li0_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,0,64,0,5,0,1,0,6,2048,1,0,16,1,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,1045744118,623180621,32901083,18481,99024006,700,99024006,37,700,482,198,24,328422320,12954507,465302814,8832352,158745944,70628063,9086684,141,70614818,5015585,0.5959,0.0000,0.0000,0.6886,0.1212,0.0394,0.0190,0.4449,0.0000,0.0710,52.7954,0.0297,158.9010,0.0011,158.9010,0.0001,0.0011,0.0008,0.0003,0.0000,527.0098,20.7877,746.6580,14.1730,254.7350,113.3348,14.5811,0.0002,113.3136,8.0484
dcache_linearity,combo_3_05,single,dstream_s8192_st256_r16,0,64,4,0,in_page_shuffle,2,0,64,1,0,16,0,linear,3,0,3,0,4,8192,256,16,1,0,1,0,5,0,1,0,0,6,0,1,1,0,7,0,1,0,chain,0,8,1337,0,1000,1,0,4029869,8284873,645120,1313,1713651,529,1713651,41,527,492,94,19,3800198,172,4929908,105,1365,852,139,12,345,21,2.0559,0.0003,0.0000,0.9336,0.2021,0.0000,0.0000,0.6242,0.0863,0.0609,77.8672,0.1585,206.8409,0.0639,206.8409,0.0049,0.0636,0.0594,0.0113,0.0023,458.6912,0.0208,595.0493,0.0127,0.1648,0.1028,0.0168,0.0014,0.0416,0.0025
